val_acc,val_top_10_acc,val_loss,epoch,step,loss,acc,top_10_acc
0.6418648958206177,0.8321483135223389,1.8784950971603394,0,3347,,,
,,,0,3348,2.6799533367156982,0.5618573427200317,0.7331156730651855
0.6915233135223389,0.8897773623466492,1.5939505100250244,1,6695,,,
,,,1,6696,1.0331194400787354,0.7937114238739014,0.919739305973053
0.7118294835090637,0.9019863605499268,1.5582517385482788,2,10043,,,
,,,2,10044,0.8735232949256897,0.8209227323532104,0.9320573210716248
0.7249873876571655,0.9054023623466492,1.5887666940689087,3,13391,,,
,,,3,13392,0.7821518182754517,0.8371195793151855,0.9380691647529602
0.7172064781188965,0.907932698726654,1.6226962804794312,4,16739,,,
,,,4,16740,0.733586311340332,0.8465144038200378,0.9417916536331177
0.721444845199585,0.9062879681587219,1.707247018814087,5,20087,,,
,,,5,20088,0.695537269115448,0.8523883819580078,0.944484531879425
0.7302378416061401,0.9078694581985474,1.7447726726531982,6,23435,,,
,,,6,23436,0.6713186502456665,0.8564137816429138,0.946489155292511
0.7747722864151001,0.9201416969299316,1.493682622909546,7,26783,,,
,,,7,26784,0.5161083936691284,0.8881353735923767,0.9512646198272705
0.7790106534957886,0.9215334057807922,1.4852919578552246,8,30131,,,
,,,8,30132,0.48428964614868164,0.895368218421936,0.9534870982170105
0.7790106534957886,0.9215967059135437,1.4766042232513428,9,33479,,,
,,,9,33480,0.4765859842300415,0.8977065086364746,0.9531146883964539
0.7843244075775146,0.9229251146316528,1.4892371892929077,10,36827,,,
,,,10,36828,0.4732523560523987,0.8972248435020447,0.9533153772354126
0.7841346263885498,0.9221027493476868,1.4945939779281616,11,40175,,,
,,,11,40176,0.46538469195365906,0.8987369537353516,0.9534749984741211
0.7879934310913086,0.9228618741035461,1.5004416704177856,12,43523,,,
,,,12,43524,0.45565536618232727,0.9011982083320618,0.9539088606834412
0.7900809645652771,0.9246963858604431,1.504486083984375,13,46871,,,
,,,13,46872,0.44943395256996155,0.9027628302574158,0.9550431370735168
0.7941295504570007,0.9261513352394104,1.4600244760513306,14,50219,,,
,,,14,50220,0.42488864064216614,0.9085292220115662,0.9556795954704285
0.794382631778717,0.9269737005233765,1.4634422063827515,15,53567,,,
,,,15,53568,0.4163801968097687,0.9102091193199158,0.9563983082771301
