val_triplet_acc,val_loss,epoch,step,loss,triplet_acc
,,146,108633,0.3234961926937103,0.928196907043457
0.7996330857276917,0.467021644115448,147,109371,,
,,147,109372,0.3217136263847351,0.9282049536705017
0.7992535829544067,0.4673026502132416,148,110110,,
,,148,110111,0.3190964162349701,0.9295456409454346
0.7991270422935486,0.4687667191028595,149,110849,,
,,149,110850,0.3166813850402832,0.9291775226593018
0.8022900223731995,0.4609547257423401,150,111588,,
,,150,111589,0.3142262399196625,0.930158793926239
0.8005187511444092,0.4642910063266754,151,112327,,
,,151,112328,0.31181442737579346,0.93250572681427
0.7991902828216553,0.4657728374004364,152,113066,,
,,152,113067,0.3088856041431427,0.9324678778648376
0.800708532333374,0.46478554606437683,153,113805,,
,,153,113806,0.3072664439678192,0.9340959191322327
0.7996330857276917,0.463717520236969,154,114544,,
,,154,114545,0.3048574924468994,0.9346959590911865
0.7981148958206177,0.4657306969165802,155,115283,,
,,155,115284,0.3017562925815582,0.935935378074646
0.8019104599952698,0.45942842960357666,156,116022,,
,,156,116023,0.300291508436203,0.9370304346084595
0.8035551905632019,0.463060587644577,157,116761,,
,,157,116762,0.29878562688827515,0.9355248212814331
0.8039347529411316,0.46009817719459534,158,117500,,
,,158,117501,0.2960488498210907,0.9382567405700684
0.8012778759002686,0.4605909287929535,159,118239,,
,,159,118240,0.2952960133552551,0.9375123381614685
0.7998228669166565,0.4661010205745697,160,118978,,
,,160,118979,0.2919168770313263,0.9386752247810364
0.8028593063354492,0.46156367659568787,161,119717,,
,,161,119718,0.28959763050079346,0.9404214024543762
0.8058325052261353,0.45396915078163147,162,120456,,
,,162,120457,0.28742364048957825,0.9410009980201721
0.8027328252792358,0.45946037769317627,163,121195,,
,,163,121196,0.28594231605529785,0.94032883644104
0.8044407963752747,0.453585684299469,164,121934,,
,,164,121935,0.283681184053421,0.9414196014404297
0.8053264617919922,0.4548323452472687,165,122673,,
,,165,122674,0.2814444601535797,0.9434580206871033
0.8039347529411316,0.45456889271736145,166,123412,,
,,166,123413,0.28122270107269287,0.942290723323822
0.8039347529411316,0.457584023475647,167,124151,,
,,167,124152,0.27781084179878235,0.9424854516983032
0.8041245341300964,0.4562818706035614,168,124890,,
,,168,124891,0.27612534165382385,0.9435637593269348
0.8043143153190613,0.45563143491744995,169,125629,,
,,169,125630,0.27501168847084045,0.9445786476135254
0.8045673370361328,0.4552675783634186,170,126368,,
,,170,126369,0.2725524604320526,0.9444896578788757
0.8065283298492432,0.4529958963394165,171,127107,,
,,171,127108,0.27140870690345764,0.9450693726539612
0.8064018487930298,0.44800224900245667,172,127846,,
,,172,127847,0.26849663257598877,0.9465450048446655
0.8062753081321716,0.4503723084926605,173,128585,,
,,173,128586,0.26723209023475647,0.9455345273017883
0.807350754737854,0.44688671827316284,174,129324,,
,,174,129325,0.2657747268676758,0.9464013576507568
0.8067814111709595,0.4479835033416748,175,130063,,
,,175,130064,0.2651904821395874,0.9465450048446655
0.8054529428482056,0.4476736783981323,176,130802,,
,,176,130803,0.2631540596485138,0.9472171664237976
0.8068446516990662,0.4491390883922577,177,131541,,
,,177,131542,0.2614145278930664,0.9494416117668152
0.8066548705101013,0.4493774473667145,178,132280,,
,,178,132281,0.2608238458633423,0.9476233124732971
0.8060222864151001,0.44971901178359985,179,133019,,
,,179,133020,0.2603919506072998,0.948612630367279
0.8064650893211365,0.44775134325027466,180,133758,,
,,180,133759,0.2593269646167755,0.9479193091392517
0.8057692646980286,0.448772132396698,181,134497,,
,,181,134498,0.25611159205436707,0.9507649540901184
0.8052631616592407,0.4470144510269165,182,135236,,
,,182,135237,0.2571551203727722,0.9481096267700195
0.8072242140769958,0.44546669721603394,183,135975,,
,,183,135976,0.25511348247528076,0.9494372606277466
0.8066548705101013,0.44594377279281616,184,136714,,
,,184,136715,0.25445470213890076,0.9497332572937012
0.8078567981719971,0.4442199766635895,185,137453,,
,,185,137454,0.2538805902004242,0.9500759243965149
0.8072874546051025,0.445480614900589,186,138192,,
,,186,138193,0.2524121403694153,0.9502917528152466
0.807034432888031,0.4445769488811493,187,138931,,
,,187,138932,0.25368213653564453,0.9495940208435059
0.8074139952659607,0.4460747539997101,188,139670,,
,,188,139671,0.25201505422592163,0.9505243301391602
0.8065916299819946,0.4468938112258911,189,140409,,
,,189,140410,0.2513883113861084,0.9503085017204285
0.8067814111709595,0.44513827562332153,190,141148,,
,,190,141149,0.2508646249771118,0.9504398107528687
0.8070976734161377,0.44451624155044556,191,141887,,
,,191,141888,0.25104767084121704,0.9500336647033691
0.8069078922271729,0.44478893280029297,192,142626,,
,,192,142627,0.2503255307674408,0.9512133002281189
0.8069078922271729,0.44439154863357544,193,143365,,
,,193,143366,0.24838599562644958,0.9525876045227051
0.807350754737854,0.4439084827899933,194,144104,,
,,194,144105,0.24900312721729279,0.9523972868919373
0.8074139952659607,0.4442741274833679,195,144843,,
,,195,144844,0.2496659755706787,0.9519409537315369
0.807034432888031,0.4445711076259613,196,145582,,
,,196,145583,0.2504377067089081,0.9502450823783875
0.8067814111709595,0.4446827173233032,197,146321,,
,,197,146322,0.2492770552635193,0.9523805975914001
0.8069711923599243,0.4446113705635071,198,147060,,
,,198,147061,0.2500886023044586,0.9504354000091553
0.8069711923599243,0.44461068511009216,199,147799,,
,,199,147800,0.24969595670700073,0.9504820704460144
