val_triplet_acc,val_loss,epoch,step,loss,triplet_acc
0.749025821685791,0.5600079298019409,51,38427,,
,,51,38428,0.5308012366294861,0.8136278986930847
0.7499114274978638,0.5653776526451111,52,39166,,
,,52,39167,0.5295257568359375,0.8137715458869934
0.7500759363174438,0.5657314658164978,53,39905,,
,,53,39906,0.5254896283149719,0.814110517501831
0.7504807710647583,0.5569350123405457,54,40644,,
,,54,40645,0.5211087465286255,0.8176283836364746
0.7521888017654419,0.563042938709259,55,41383,,
,,55,41384,0.5190675854682922,0.8198826909065247
0.7528213858604431,0.5616747736930847,56,42122,,
,,56,42123,0.516798198223114,0.8218483328819275
0.748317301273346,0.5631394386291504,57,42861,,
,,57,42862,0.5156116485595703,0.8223266005516052
0.7533907294273376,0.5581175088882446,58,43600,,
,,58,43601,0.5125432014465332,0.8237475752830505
0.7592105269432068,0.5473619103431702,59,44339,,
,,59,44340,0.5090999603271484,0.8261112570762634
0.7559463381767273,0.5620440244674683,60,45078,,
,,60,45079,0.5067840814590454,0.8281621932983398
0.7584514617919922,0.5517053008079529,61,45817,,
,,61,45818,0.5032560229301453,0.8311565518379211
0.7559843063354492,0.5535745620727539,62,46556,,
,,62,46557,0.5004315376281738,0.8318418264389038
0.7624367475509644,0.5448303818702698,63,47295,,
,,63,47296,0.4977640211582184,0.8335121870040894
0.7613866329193115,0.5473490357398987,64,48034,,
,,64,48035,0.49475038051605225,0.8351227641105652
0.7693572640419006,0.5399724841117859,65,48773,,
,,65,48774,0.4924672544002533,0.8385392427444458
0.7631579041481018,0.5468593239784241,66,49512,,
,,66,49513,0.4908168613910675,0.8406163454055786
0.7662575840950012,0.5413728356361389,67,50251,,
,,67,50252,0.4897835850715637,0.8386915922164917
0.7662575840950012,0.5389005541801453,68,50990,,
,,68,50991,0.48523664474487305,0.8420446515083313
0.7661943435668945,0.5416209101676941,69,51729,,
,,69,51730,0.4856177866458893,0.8418630957603455
0.7621457576751709,0.5450974702835083,70,52468,,
,,70,52469,0.48282018303871155,0.8434240818023682
0.7673962712287903,0.5379449725151062,71,53207,,
,,71,53208,0.480916827917099,0.8474493622779846
0.7625253200531006,0.533910870552063,72,53946,,
,,72,53947,0.47974541783332825,0.8476309180259705
0.7572748064994812,0.5399653315544128,73,54685,,
,,73,54686,0.4755409061908722,0.8488871455192566
0.764650821685791,0.5392725467681885,74,55424,,
,,74,55425,0.47468388080596924,0.8499107956886292
0.7560476064682007,0.5487271547317505,75,56163,,
,,75,56164,0.47351184487342834,0.8497416377067566
0.7735323905944824,0.5219636559486389,76,56902,,
,,76,56903,0.4708648920059204,0.8521811366081238
0.7757464647293091,0.521045446395874,77,57641,,
,,77,57642,0.4679585099220276,0.8528409600257874
0.7699266076087952,0.5321384072303772,78,58380,,
,,78,58381,0.46598559617996216,0.8537078499794006
0.7683451175689697,0.5373255014419556,79,59119,,
,,79,59120,0.4652988314628601,0.8562530279159546
0.7716346383094788,0.5294244885444641,80,59858,,
,,80,59859,0.46466484665870667,0.8562406301498413
0.7683830857276917,0.5280604958534241,81,60597,,
,,81,60598,0.4614945352077484,0.8586094379425049
0.7747975587844849,0.5218406319618225,82,61336,,
,,82,61337,0.45962104201316833,0.8593407273292542
0.7754301428794861,0.5227949619293213,83,62075,,
,,83,62076,0.45712772011756897,0.8614929914474487
0.7701796293258667,0.5250684022903442,84,62814,,
,,84,62815,0.4561507999897003,0.8619034290313721
0.7758097052574158,0.5254691243171692,85,63553,,
,,85,63554,0.45677074790000916,0.8611751198768616
0.7762525081634521,0.5207450985908508,86,64292,,
,,86,64293,0.45244476199150085,0.8641570210456848
0.777580976486206,0.5176313519477844,87,65031,,
,,87,65032,0.4502606689929962,0.8644530773162842
0.7807439565658569,0.5152672529220581,88,65770,,
,,88,65771,0.44737303256988525,0.8669144511222839
0.7780870199203491,0.513139545917511,89,66509,,
,,89,66510,0.44645288586616516,0.8688851594924927
0.7771381735801697,0.5148716568946838,90,67248,,
,,90,67249,0.4432818591594696,0.872635543346405
0.7797950506210327,0.513653576374054,91,67987,,
,,91,67988,0.4440266191959381,0.8687750697135925
0.7779605388641357,0.5120198726654053,92,68726,,
,,92,68727,0.44060131907463074,0.8698023557662964
0.7793522477149963,0.5105258822441101,93,69465,,
,,93,69466,0.43829745054244995,0.8720099925994873
0.7749873399734497,0.52037113904953,94,70204,,
,,94,70205,0.4363536238670349,0.8742635846138
0.7823886871337891,0.5080924034118652,95,70943,,
,,95,70944,0.4347371757030487,0.8737306594848633
0.7809969782829285,0.5079166889190674,96,71682,,
,,96,71683,0.4330199956893921,0.8751939535140991
0.7840334177017212,0.5107831358909607,97,72421,,
,,97,72422,0.4313669800758362,0.8762555122375488
0.7808071970939636,0.5132325887680054,98,73160,,
,,98,73161,0.4296739101409912,0.8769736289978027
0.7793522477149963,0.514213502407074,99,73899,,
,,99,73900,0.42864885926246643,0.8782086968421936
0.7858679294586182,0.5018459558486938,100,74638,,
,,100,74639,0.425458699464798,0.8796296715736389
0.7839701175689697,0.5045276284217834,101,75377,,
,,101,75378,0.42364010214805603,0.8793256282806396
0.7836538553237915,0.5121676325798035,102,76116,,
,,102,76117,0.4209884703159332,0.8823950886726379
0.7838436365127563,0.5001376867294312,103,76855,,
,,103,76856,0.4204234182834625,0.8827297687530518
0.7894737124443054,0.5036081671714783,104,77594,,
,,104,77595,0.4192935824394226,0.8830170035362244
0.788398265838623,0.4984636604785919,105,78333,,
,,105,78334,0.41589096188545227,0.8858166933059692
0.7877024412155151,0.5011575818061829,106,79072,,
,,106,79073,0.41274333000183105,0.8873645067214966
0.7861209511756897,0.5009571313858032,107,79811,,
,,107,79812,0.4121130704879761,0.8861593008041382
0.786057710647583,0.4961320459842682,108,80550,,
,,108,80551,0.40989038348197937,0.8877997994422913
0.7838941812515259,0.4977683424949646,109,81289,,
,,109,81290,0.4065569043159485,0.8902400135993958
0.7877024412155151,0.494913786649704,110,82028,,
,,110,82029,0.40426817536354065,0.8926160931587219
0.7869433164596558,0.5002322793006897,111,82767,,
,,111,82768,0.40396660566329956,0.8905228972434998
0.7871078252792358,0.5003249645233154,112,83506,,
,,112,83507,0.4018855392932892,0.8932883739471436
0.7909286618232727,0.48767179250717163,113,84245,,
,,113,84246,0.39837324619293213,0.893673300743103
0.7894737124443054,0.49221765995025635,114,84984,,
,,114,84985,0.3965846002101898,0.8949666619300842
0.7889676094055176,0.49519631266593933,115,85723,,
,,115,85724,0.3937213122844696,0.8967478275299072
0.7900429964065552,0.4911511242389679,116,86462,,
,,116,86463,0.39166179299354553,0.8982782363891602
0.7893471717834473,0.4924900531768799,117,87201,,
,,117,87202,0.38980787992477417,0.8979107141494751
0.7923203706741333,0.48972439765930176,118,87940,,
,,118,87941,0.38842302560806274,0.9001139998435974
0.7907388806343079,0.48844778537750244,119,88679,,
,,119,88680,0.3858477771282196,0.9000841379165649
0.7925481200218201,0.48309969902038574,120,89418,,
,,120,89419,0.38399526476860046,0.9018310308456421
0.7949139475822449,0.48480018973350525,121,90157,,
,,121,90158,0.38074368238449097,0.9035429358482361
0.7882717847824097,0.4963834881782532,122,90896,,
,,122,90897,0.37855395674705505,0.9053575992584229
0.7918775081634521,0.4844440221786499,123,91635,,
,,123,91636,0.3769569396972656,0.9069856405258179
0.7901695370674133,0.4825393259525299,124,92374,,
,,124,92375,0.3745628297328949,0.9064738154411316
0.7925733923912048,0.4809383451938629,125,93113,,
,,125,93114,0.3710903823375702,0.9075310230255127
0.7894737124443054,0.4862372577190399,126,93852,,
,,126,93853,0.36941659450531006,0.9101359844207764
0.7934589982032776,0.47908347845077515,127,94591,,
,,127,94592,0.36747926473617554,0.9098356366157532
0.7945343852043152,0.48006588220596313,128,95330,,
,,128,95331,0.36524537205696106,0.9113324880599976
0.7917510271072388,0.48612067103385925,129,96069,,
,,129,96070,0.3644118309020996,0.9111887812614441
0.7959260940551758,0.4751758575439453,130,96808,,
,,130,96809,0.36106109619140625,0.9117976427078247
0.7952935099601746,0.47889944911003113,131,97547,,
,,131,97548,0.3564019799232483,0.9145251512527466
0.7980769276618958,0.47289496660232544,132,98286,,
,,132,98287,0.3555182218551636,0.9154343008995056
0.7961791753768921,0.4728315770626068,133,99025,,
,,133,99026,0.35166606307029724,0.9164491891860962
0.7964321970939636,0.46852055191993713,134,99764,,
,,134,99765,0.34982064366340637,0.9193333983421326
0.7964321970939636,0.47521454095840454,135,100503,,
,,135,100504,0.3478504419326782,0.9189863801002502
0.7980136871337891,0.47285765409469604,136,101242,,
,,136,101243,0.34658339619636536,0.9193713068962097
0.7992788553237915,0.4681672751903534,137,101981,,
,,137,101982,0.3430885970592499,0.9208258390426636
0.7954200506210327,0.4731696546077728,138,102720,,
,,138,102721,0.3401617407798767,0.9216417074203491
0.7959260940551758,0.4709334969520569,139,103459,,
,,139,103460,0.3385228216648102,0.921675980091095
0.8001012206077576,0.46576207876205444,140,104198,,
,,140,104199,0.3371226191520691,0.9218705892562866
0.8009868264198303,0.4657481610774994,141,104937,,
,,141,104938,0.3345789909362793,0.9228475689888
0.800544023513794,0.4635087251663208,142,105676,,
,,142,105677,0.33013835549354553,0.924568235874176
0.7978871464729309,0.46763861179351807,143,106415,,
,,143,106416,0.3300785720348358,0.9244879484176636
0.7994686365127563,0.4638696312904358,144,107154,,
,,144,107155,0.32685863971710205,0.9271900653839111
0.7989625334739685,0.46319007873535156,145,107893,,
,,145,107894,0.32312148809432983,0.9276383519172668
0.8000379800796509,0.46416038274765015,146,108632,,
,,146,108633,0.32375746965408325,0.9267503023147583
0.7979503870010376,0.47020623087882996,147,109371,,
,,147,109372,0.3198104500770569,0.9278163313865662
0.8010501265525818,0.4619627892971039,148,110110,,
,,148,110111,0.31700146198272705,0.9305605292320251
0.8011766076087952,0.46163251996040344,149,110849,,
,,149,110850,0.3159535229206085,0.9288392066955566
0.8056679964065552,0.45411917567253113,150,111588,,
,,150,111589,0.3140449523925781,0.9305350184440613
0.8023785352706909,0.4557248055934906,151,112327,,
,,151,112328,0.3109215199947357,0.9317023158073425
0.8034539222717285,0.45257556438446045,152,113066,,
,,152,113067,0.30835482478141785,0.9328396320343018
0.8052251935005188,0.45206910371780396,153,113805,,
,,153,113806,0.3064475953578949,0.9333047866821289
0.8044028282165527,0.4541742205619812,154,114544,,
,,154,114545,0.3053913414478302,0.9341716766357422
0.804023265838623,0.45282453298568726,155,115283,,
,,155,115284,0.3020434081554413,0.9360155463218689
0.8054782152175903,0.44901925325393677,156,116022,,
,,156,116023,0.29861128330230713,0.9368568658828735
0.804023265838623,0.4532666802406311,157,116761,,
,,157,116762,0.2974569797515869,0.937199592590332
0.8016573786735535,0.4571898877620697,158,117500,,
,,158,117501,0.2961778938770294,0.9363582730293274
0.8050987124443054,0.45067980885505676,159,118239,,
,,159,118240,0.2925165295600891,0.9389333724975586
0.805035412311554,0.447753369808197,160,118978,,
,,160,118979,0.2915894091129303,0.939284086227417
0.804883599281311,0.4548887312412262,161,119717,,
,,161,119718,0.28907474875450134,0.9395545721054077
0.8049468994140625,0.4482968747615814,162,120456,,
,,162,120457,0.28692299127578735,0.9403032660484314
0.8078567981719971,0.4435900151729584,163,121195,,
,,163,121196,0.28514575958251953,0.9401129484176636
0.8080718517303467,0.4473765790462494,164,121934,,
,,164,121935,0.28172656893730164,0.9424555897712708
0.8079453706741333,0.4469728171825409,165,122673,,
,,165,122674,0.2813049554824829,0.942527711391449
0.8063386082649231,0.4461600184440613,166,123412,,
,,166,123413,0.2792990803718567,0.9427347779273987
0.8098178505897522,0.4440375864505768,167,124151,,
,,167,124152,0.2769967019557953,0.9442993998527527
0.8072242140769958,0.4434201717376709,168,124890,,
,,168,124891,0.2743333578109741,0.9445021152496338
0.8064018487930298,0.44516119360923767,169,125629,,
,,169,125630,0.2746795117855072,0.9431787729263306
0.8064650893211365,0.4511580467224121,170,126368,,
,,170,126369,0.27074989676475525,0.9454156756401062
0.8063386082649231,0.4429718852043152,171,127107,,
,,171,127108,0.271638423204422,0.9433567523956299
0.8095647692680359,0.4408130347728729,172,127846,,
,,172,127847,0.26940202713012695,0.9448279738426208
0.8072874546051025,0.44326838850975037,173,128585,,
,,173,128586,0.2672749161720276,0.946020781993866
0.8082996010780334,0.4415633976459503,174,129324,,
,,174,129325,0.26630792021751404,0.9464305639266968
0.8072494864463806,0.4440864324569702,175,130063,,
,,175,130064,0.2637830078601837,0.9480294585227966
0.8072494864463806,0.4426327049732208,176,130802,,
,,176,130803,0.26299962401390076,0.9463204741477966
0.8091219663619995,0.4392142593860626,177,131541,,
,,177,131542,0.2598336637020111,0.9494161009788513
0.8072874546051025,0.4399874806404114,178,132280,,
,,178,132281,0.26019543409347534,0.9482954740524292
0.8083628416061401,0.43884992599487305,179,133019,,
,,179,133020,0.259708434343338,0.9483254551887512
0.8079833388328552,0.43990251421928406,180,133758,,
,,180,133759,0.25852257013320923,0.9483757615089417
0.808868944644928,0.43747442960739136,181,134497,,
,,181,134498,0.2571828067302704,0.9490020275115967
0.8081098198890686,0.4412700831890106,182,135236,,
,,182,135237,0.2559877336025238,0.9494416117668152
0.8084261417388916,0.44026774168014526,183,135975,,
,,183,135976,0.2543797791004181,0.9502706527709961
0.8079200387001038,0.43865644931793213,184,136714,,
,,184,136715,0.25386929512023926,0.9496785998344421
0.808552622795105,0.4392552375793457,185,137453,,
,,185,137454,0.25265762209892273,0.9500672221183777
0.8086159229278564,0.4386689066886902,186,138192,,
,,186,138193,0.2524447441101074,0.9507313966751099
0.808552622795105,0.4409649968147278,187,138931,,
,,187,138932,0.2526261508464813,0.9491623640060425
0.808868944644928,0.43767470121383667,188,139670,,
,,188,139671,0.2516333758831024,0.9496741890907288
0.8088057041168213,0.4382137954235077,189,140409,,
,,189,140410,0.25028616189956665,0.9514247179031372
0.8086159229278564,0.43849459290504456,190,141148,,
,,190,141149,0.24855497479438782,0.9518687129020691
0.8081731200218201,0.4386386573314667,191,141887,,
,,191,141888,0.24988225102424622,0.9506044983863831
0.8084261417388916,0.4374699294567108,192,142626,,
,,192,142627,0.24969232082366943,0.9514757990837097
0.8083628416061401,0.4379575550556183,193,143365,,
,,193,143366,0.24758918583393097,0.9522281885147095
0.8084261417388916,0.43690726161003113,194,144104,,
,,194,144105,0.24879157543182373,0.9502662420272827
0.8082996010780334,0.43716734647750854,195,144843,,
,,195,144844,0.24842478334903717,0.9504520893096924
0.8084261417388916,0.43736064434051514,196,145582,,
,,196,145583,0.24796926975250244,0.9521137475967407
0.808552622795105,0.43713274598121643,197,146321,,
,,197,146322,0.24905292689800262,0.9512811303138733
0.8083628416061401,0.43724456429481506,198,147060,,
,,198,147061,0.24900642037391663,0.9517462849617004
0.8083628416061401,0.4372435510158539,199,147799,,
,,199,147800,0.24856773018836975,0.9509129524230957
