val_triplet_acc,val_loss,epoch,step,loss,triplet_acc
0.7501686811447144,0.5531596541404724,56,42122,,
,,56,42123,0.5182636380195618,0.8207557797431946
0.7537744641304016,0.5527969598770142,57,42861,,
,,57,42862,0.5144458413124084,0.8235199451446533
0.7531418800354004,0.5495020747184753,58,43600,,
,,58,43601,0.5115066170692444,0.8266915082931519
0.7509278059005737,0.5499696135520935,59,44339,,
,,59,44340,0.5070350766181946,0.8278205394744873
0.7559885382652283,0.5482451915740967,60,45078,,
,,60,45079,0.5064873695373535,0.8295965790748596
0.7540978193283081,0.5515468716621399,61,45817,,
,,61,45818,0.5035595893859863,0.830846905708313
0.7490932941436768,0.5585610270500183,62,46556,,
,,62,46557,0.501858115196228,0.8324481248855591
0.7537815570831299,0.5471044778823853,63,47295,,
,,63,47296,0.4981343746185303,0.8343271017074585
0.7556511759757996,0.5457252860069275,64,48034,,
,,64,48035,0.49599871039390564,0.835351824760437
0.7521368265151978,0.5469984412193298,65,48773,,
,,65,48774,0.49343737959861755,0.8378819823265076
0.7612461447715759,0.5413976311683655,66,49512,,
,,66,49513,0.49215853214263916,0.8383809924125671
0.7598544359207153,0.5438242554664612,67,50251,,
,,67,50252,0.48967963457107544,0.841045081615448
0.7559956312179565,0.5448561310768127,68,50990,,
,,68,50991,0.4871145188808441,0.8403980731964111
0.7628908753395081,0.5381671786308289,69,51729,,
,,69,51730,0.48581743240356445,0.8422769904136658
0.7575700283050537,0.5452865362167358,70,52468,,
,,70,52469,0.4839054346084595,0.844251811504364
0.7618787288665771,0.5392498970031738,71,53207,,
,,71,53208,0.480803906917572,0.8459855914115906
0.7695330381393433,0.5300111174583435,72,53946,,
,,72,53947,0.47956910729408264,0.845427393913269
0.7530856728553772,0.5526061058044434,73,54685,,
,,73,54686,0.47703316807746887,0.8467679023742676
0.7704819440841675,0.5287927389144897,74,55424,,
,,74,55425,0.4758659303188324,0.8504693508148193
0.7640928030014038,0.5335903167724609,75,56163,,
,,75,56164,0.4729119539260864,0.8500874042510986
0.7666231393814087,0.5288247466087341,76,56902,,
,,76,56903,0.47197359800338745,0.8503721356391907
0.7690269947052002,0.5286818146705627,77,57641,,
,,77,57642,0.47143086791038513,0.8516703248023987
0.7714308500289917,0.5218898057937622,78,58380,,
,,78,58381,0.46653494238853455,0.8541440963745117
0.7659273147583008,0.5309659242630005,79,59119,,
,,79,59120,0.4653881788253784,0.8533928394317627
0.7694065570831299,0.5299751162528992,80,59858,,
,,80,59859,0.46505072712898254,0.8557538390159607
0.7714308500289917,0.52236407995224,81,60597,,
,,81,60598,0.4623938202857971,0.8569900393486023
0.7723164558410645,0.5217379331588745,82,61336,,
,,82,61337,0.4604901075363159,0.8595567941665649
0.7741509675979614,0.519673228263855,83,62075,,
,,83,62076,0.459403932094574,0.8599796891212463
0.7700391411781311,0.5302075147628784,84,62814,,
,,84,62815,0.45627379417419434,0.8610312342643738
0.773708164691925,0.5169561505317688,85,63553,,
,,85,63554,0.4539457857608795,0.8626353144645691
0.7727592587471008,0.5214577913284302,86,64292,,
,,86,64293,0.45252710580825806,0.8638151288032532
0.7669394612312317,0.524798572063446,87,65031,,
,,87,65032,0.45086073875427246,0.8645043969154358
0.7724429965019226,0.5194745063781738,88,65770,,
,,88,65771,0.44928833842277527,0.8651415705680847
0.7741509675979614,0.5180374383926392,89,66509,,
,,89,66510,0.44640588760375977,0.8657645583152771
0.7720001935958862,0.5179672241210938,90,67248,,
,,90,67249,0.4450741410255432,0.8684596419334412
0.7748468518257141,0.5124436616897583,91,67987,,
,,91,67988,0.4433493912220001,0.8675462007522583
0.7776302099227905,0.5091294646263123,92,68726,,
,,92,68727,0.4406352937221527,0.8709474802017212
0.7771241664886475,0.5076538920402527,93,69465,,
,,93,69466,0.4409084916114807,0.869853675365448
0.7831337451934814,0.5028805136680603,94,70204,,
,,94,70205,0.43663883209228516,0.8717411160469055
0.7738979458808899,0.5116531848907471,95,70943,,
,,95,70944,0.4356081485748291,0.8747082352638245
0.7796545028686523,0.5030815005302429,96,71682,,
,,96,71683,0.4339183270931244,0.8737567663192749
0.7823113799095154,0.5102517008781433,97,72421,,
,,97,72422,0.43065130710601807,0.876003623008728
0.7834500670433044,0.5019651055335999,98,73160,,
,,98,73161,0.42896977066993713,0.8776978850364685
0.7806666493415833,0.5017848610877991,99,73899,,
,,99,73900,0.4271145462989807,0.8789058923721313
0.7811727523803711,0.5025472640991211,100,74638,,
,,100,74639,0.42564645409584045,0.8785140514373779
0.7831337451934814,0.5003803968429565,101,75377,,
,,101,75378,0.4237213134765625,0.8794415593147278
0.784525454044342,0.5024194717407227,102,76116,,
,,102,76117,0.4227730333805084,0.8804436922073364
0.7819951176643372,0.504352331161499,103,76855,,
,,103,76856,0.4183703660964966,0.8817785382270813
0.7825644612312317,0.501781702041626,104,77594,,
,,104,77595,0.4184005558490753,0.8825820088386536
0.7836398482322693,0.5008713006973267,105,78333,,
,,105,78334,0.4158707857131958,0.8855632543563843
0.7823113799095154,0.5035123825073242,106,79072,,
,,106,79073,0.413104772567749,0.8859860897064209
0.7860437035560608,0.49952054023742676,107,79811,,
,,107,79812,0.41090747714042664,0.8881822228431702
0.7821215987205505,0.4979567527770996,108,80550,,
,,108,80551,0.41006138920783997,0.8883358836174011
0.7852213382720947,0.49053558707237244,109,81289,,
,,109,81290,0.4076661169528961,0.8890279531478882
0.7866130471229553,0.4953910708427429,110,82028,,
,,110,82029,0.4046310484409332,0.8891547918319702
0.7874986529350281,0.49383482336997986,111,82767,,
,,111,82768,0.4053315818309784,0.8887107968330383
0.7857906818389893,0.49083390831947327,112,83506,,
,,112,83507,0.40231844782829285,0.8919880390167236
0.788194477558136,0.4922979474067688,113,84245,,
,,113,84246,0.3970491588115692,0.8950299024581909
0.7884475588798523,0.48831889033317566,114,84984,,
,,114,84985,0.39674678444862366,0.8938571214675903
0.7898392081260681,0.4919455051422119,115,85723,,
,,115,85724,0.39453816413879395,0.8965973258018494
0.7925593852996826,0.4842163920402527,116,86462,,
,,116,86463,0.39399129152297974,0.8966001272201538
0.7904718518257141,0.48429635167121887,117,87201,,
,,117,87202,0.3896335959434509,0.899145781993866
0.7941408753395081,0.4845213294029236,118,87940,,
,,118,87941,0.38811972737312317,0.8996264934539795
0.792685866355896,0.4854848384857178,119,88679,,
,,119,88680,0.38547077775001526,0.9021214246749878
0.7926226258277893,0.48573440313339233,120,89418,,
,,120,89419,0.38456860184669495,0.8998379111289978
0.7905983328819275,0.4877995252609253,121,90157,,
,,121,90158,0.38156023621559143,0.9023990631103516
0.7936980128288269,0.47912371158599854,122,90896,,
,,122,90897,0.3796027898788452,0.9024174213409424
0.7922430634498596,0.4805282950401306,123,91635,,
,,123,91636,0.3759363293647766,0.9059004187583923
0.7938877940177917,0.48121780157089233,124,92374,,
,,124,92375,0.372457891702652,0.9079301953315735
0.7969875335693359,0.4777196943759918,125,93113,,
,,125,93114,0.3709146976470947,0.907277524471283
0.7922430634498596,0.48554298281669617,126,93852,,
,,126,93853,0.36948898434638977,0.9063655734062195
0.7928124070167542,0.48214709758758545,127,94591,,
,,127,94592,0.3677140474319458,0.9084376096725464
0.7942041158676147,0.4774368405342102,128,95330,,
,,128,95331,0.364685982465744,0.9114160537719727
0.7945836782455444,0.47765642404556274,129,96069,,
,,129,96070,0.36205798387527466,0.9112285375595093
0.793318510055542,0.47792673110961914,130,96808,,
,,130,96809,0.359296053647995,0.9112285375595093
0.7981894612312317,0.4720488488674164,131,97547,,
,,131,97548,0.3578740358352661,0.9130074381828308
0.8005932569503784,0.4694594144821167,132,98286,,
,,132,98287,0.35695087909698486,0.9116598963737488
0.7974303364753723,0.4689340889453888,133,99025,,
,,133,99026,0.35346344113349915,0.9149131774902344
0.7969242334365845,0.469158798456192,134,99764,,
,,134,99765,0.3510252833366394,0.9157349467277527
0.800466775894165,0.46691563725471497,135,100503,,
,,135,100504,0.34915637969970703,0.916918933391571
0.8023645281791687,0.46456804871559143,136,101242,,
,,136,101243,0.34720832109451294,0.9187006950378418
0.8027440905570984,0.4643978774547577,137,101981,,
,,137,101982,0.3435403108596802,0.9195647239685059
0.8021747469902039,0.4625189006328583,138,102720,,
,,138,102721,0.34218886494636536,0.9198184609413147
0.7993913888931274,0.46721768379211426,139,103459,,
,,139,103460,0.33878207206726074,0.9215338826179504
0.8017319440841675,0.4648168683052063,140,104198,,
,,140,104199,0.33637866377830505,0.9236002564430237
0.8035664558410645,0.46275100111961365,141,104937,,
,,141,104938,0.3346121907234192,0.9228335022926331
0.8033766746520996,0.46206989884376526,142,105676,,
,,142,105677,0.33184781670570374,0.9239047765731812
0.7983792424201965,0.46338722109794617,143,106415,,
,,143,106416,0.33059951663017273,0.9239047765731812
0.8026175498962402,0.45793113112449646,144,107154,,
,,144,107155,0.32717365026474,0.9256385564804077
0.8015421628952026,0.46388474106788635,145,107893,,
,,145,107894,0.32599541544914246,0.9263306260108948
0.8020482659339905,0.4595428705215454,146,108632,,
,,146,108633,0.3229489028453827,0.9266660809516907
0.8047051429748535,0.45533865690231323,147,109371,,
,,147,109372,0.32036638259887695,0.9301815032958984
0.8035664558410645,0.4566918909549713,148,110110,,
,,148,110111,0.3170064091682434,0.9308369755744934
0.8055275082588196,0.4542292356491089,149,110849,,
,,149,110850,0.31539106369018555,0.929417610168457
0.8070456981658936,0.4512479901313782,150,111588,,
,,150,111589,0.31387603282928467,0.9310060739517212
0.8054642081260681,0.45349130034446716,151,112327,,
,,151,112328,0.31064680218696594,0.9318913817405701
0.8036296963691711,0.4552536606788635,152,113066,,
,,152,113067,0.3080498278141022,0.933072566986084
0.8077415823936462,0.4524219036102295,153,113805,,
,,153,113806,0.3056880533695221,0.9333784580230713
0.8057172894477844,0.45092958211898804,154,114544,,
,,154,114545,0.3035694360733032,0.9353193640708923
0.8051479458808899,0.4489707350730896,155,115283,,
,,155,115284,0.30096161365509033,0.9358000159263611
0.8065396547317505,0.4495740532875061,156,116022,,
,,156,116023,0.30014050006866455,0.9348726272583008
0.8058437705039978,0.4542367160320282,157,116761,,
,,157,116762,0.29687929153442383,0.936965823173523
0.8075518012046814,0.4474795460700989,158,117500,,
,,158,117501,0.29512691497802734,0.9383880496025085
0.8068559169769287,0.4479949176311493,159,118239,,
,,159,118240,0.29339203238487244,0.937404215335846
0.8073620200157166,0.4458877742290497,160,118978,,
,,160,118979,0.2906501591205597,0.9391858577728271
0.8090699911117554,0.44497430324554443,161,119717,,
,,161,119718,0.2878454029560089,0.9407025575637817
0.8075518012046814,0.4459066390991211,162,120456,,
,,162,120457,0.2861045300960541,0.9391012787818909
0.8088169693946838,0.44385308027267456,163,121195,,
,,163,121196,0.28526586294174194,0.9400950074195862
0.8079313635826111,0.44717180728912354,164,121934,,
,,164,121935,0.2825741171836853,0.9400978088378906
0.806792676448822,0.4480186104774475,165,122673,,
,,165,122674,0.2805963158607483,0.9414721131324768
0.8072987794876099,0.44594743847846985,166,123412,,
,,166,123413,0.2773127257823944,0.9435836672782898
0.8095760941505432,0.44488614797592163,167,124151,,
,,167,124152,0.2769066095352173,0.9428041577339172
0.8093863129615784,0.4446812570095062,168,124890,,
,,168,124891,0.2746393382549286,0.9433144330978394
0.8105882406234741,0.44226494431495667,169,125629,,
,,169,125630,0.27329209446907043,0.9443208575248718
0.8088802099227905,0.4417102634906769,170,126368,,
,,170,126369,0.27111393213272095,0.9440516233444214
0.8088802099227905,0.4439528286457062,171,127107,,
,,171,127108,0.26892051100730896,0.9448367953300476
0.8100821375846863,0.4393697679042816,172,127846,,
,,172,127847,0.26716580986976624,0.946196973323822
0.8082476258277893,0.443294495344162,173,128585,,
,,173,128586,0.26648131012916565,0.9451721906661987
0.8090699911117554,0.44316011667251587,174,129324,,
,,174,129325,0.2656921148300171,0.9458699226379395
0.8108412623405457,0.43867313861846924,175,130063,,
,,175,130064,0.2629934847354889,0.9477883577346802
0.8112208247184753,0.44140687584877014,176,130802,,
,,176,130803,0.2615695297718048,0.9475613832473755
0.8114738464355469,0.44057515263557434,177,131541,,
,,177,131542,0.25948965549468994,0.9474585652351379
0.8114738464355469,0.43846210837364197,178,132280,,
,,178,132281,0.25900596380233765,0.9482831358909607
0.8103984594345093,0.43882209062576294,179,133019,,
,,179,133020,0.258920818567276,0.9475530385971069
0.8098291158676147,0.4424300193786621,180,133758,,
,,180,133759,0.2556869089603424,0.9483621120452881
0.8098291158676147,0.44070151448249817,181,134497,,
,,181,134498,0.2561377286911011,0.9488484263420105
0.8108412623405457,0.43872353434562683,182,135236,,
,,182,135237,0.2546437382698059,0.9498448967933655
0.8114106059074402,0.44074636697769165,183,135975,,
,,183,135976,0.2542235255241394,0.9498237371444702
0.8118534088134766,0.43907010555267334,184,136714,,
,,184,136715,0.2534368634223938,0.9497787356376648
0.8124859929084778,0.4374655783176422,185,137453,,
,,185,137454,0.25276312232017517,0.9497787356376648
0.8117268681526184,0.4368989169597626,186,138192,,
,,186,138193,0.2526554763317108,0.9494460225105286
0.8109678030014038,0.43551570177078247,187,138931,,
,,187,138932,0.25066420435905457,0.9508175253868103
0.8106514811515808,0.4376128315925598,188,139670,,
,,188,139671,0.2501179277896881,0.9507117867469788
0.8112208247184753,0.43518906831741333,189,140409,,
,,189,140410,0.2503935992717743,0.9496123194694519
0.8109678030014038,0.4357849657535553,190,141148,,
,,190,141149,0.24974709749221802,0.9507061839103699
0.8108412623405457,0.4356762766838074,191,141887,,
,,191,141888,0.24952568113803864,0.9502015709877014
0.8109678030014038,0.43582454323768616,192,142626,,
,,192,142627,0.24776917695999146,0.9510628581047058
0.8103984594345093,0.43612462282180786,193,143365,,
,,193,143366,0.24788033962249756,0.9502888917922974
0.8105249404907227,0.4370917081832886,194,144104,,
,,194,144105,0.2469060868024826,0.9516661167144775
0.8106514811515808,0.4355766177177429,195,144843,,
,,195,144844,0.24744492769241333,0.951578676700592
0.810461699962616,0.4364291727542877,196,145582,,
,,196,145583,0.24689054489135742,0.9507992267608643
0.8103984594345093,0.43643006682395935,197,146321,,
,,197,146322,0.24778051674365997,0.9516816139221191
0.8103351593017578,0.43651095032691956,198,147060,,
,,198,147061,0.2475568652153015,0.9507540464401245
0.8103351593017578,0.43651092052459717,199,147799,,
,,199,147800,0.248845174908638,0.9523342251777649
