val_triplet_acc,val_loss,epoch,step,loss,triplet_acc
0.7549721598625183,0.5479686260223389,64,48034,,
,,64,48035,0.4924575090408325,0.8360530734062195
0.7516194581985474,0.5539689660072327,65,48773,,
,,65,48774,0.49077513813972473,0.8394148945808411
0.7467485070228577,0.5548126101493835,66,49512,,
,,66,49513,0.48757800459861755,0.8409539461135864
0.753517210483551,0.5424233078956604,67,50251,,
,,67,50252,0.4865613579750061,0.8395417332649231
0.7515562176704407,0.5510782599449158,68,50990,,
,,68,50991,0.4840630292892456,0.8426286578178406
0.7555415034294128,0.5379030704498291,69,51729,,
,,69,51730,0.4822462797164917,0.8421343564987183
0.7539853453636169,0.5432189106941223,70,52468,,
,,70,52469,0.4799744784832001,0.8439650535583496
0.7600328922271729,0.5361693501472473,71,53207,,
,,71,53208,0.47773948311805725,0.8462733626365662
0.7567434310913086,0.5364677309989929,72,53946,,
,,72,53947,0.4751661419868469,0.8477410078048706
0.7583881616592407,0.5357154011726379,73,54685,,
,,73,54686,0.4743781089782715,0.8480625748634338
0.7576290369033813,0.5384966135025024,74,55424,,
,,74,55425,0.47165557742118835,0.8494703769683838
0.7527580857276917,0.5395493507385254,75,56163,,
,,75,56164,0.47042033076286316,0.8509001135826111
0.7655364274978638,0.5315367579460144,76,56902,,
,,76,56903,0.4671926498413086,0.8511034846305847
0.7535805106163025,0.5464407801628113,77,57641,,
,,77,57642,0.46607282757759094,0.8508870005607605
0.7581983804702759,0.5436867475509644,78,58380,,
,,78,58381,0.4644348621368408,0.8527563810348511
0.764144778251648,0.5314611792564392,79,59119,,
,,79,59120,0.46234452724456787,0.8568414449691772
0.7688891887664795,0.5264323949813843,80,59858,,
,,80,59859,0.4593486189842224,0.8564097881317139
0.763512134552002,0.5276481509208679,81,60597,,
,,81,60598,0.45774033665657043,0.8587020635604858
0.7635754346847534,0.5336957573890686,82,61336,,
,,82,61337,0.45671623945236206,0.8561349511146545
0.7652201652526855,0.5231652855873108,83,62075,,
,,83,62076,0.4545665383338928,0.8599327802658081
0.762310266494751,0.5249002575874329,84,62814,,
,,84,62815,0.45249220728874207,0.8612895607948303
0.7682566046714783,0.5213380455970764,85,63553,,
,,85,63554,0.45203661918640137,0.861640989780426
0.7622722387313843,0.5302038192749023,86,64292,,
,,86,64293,0.45068326592445374,0.8632522821426392
0.7647140622138977,0.5224104523658752,87,65031,,
,,87,65032,0.44809210300445557,0.8640046715736389
0.7650303840637207,0.5215252041816711,88,65770,,
,,88,65771,0.4447157382965088,0.8656116127967834
0.7628795504570007,0.5219736695289612,89,66509,,
,,89,66510,0.44229549169540405,0.8694174289703369
0.7613233923912048,0.5345213413238525,90,67248,,
,,90,67249,0.44001221656799316,0.8689653873443604
0.7692687511444092,0.517890453338623,91,67987,,
,,91,67988,0.43996867537498474,0.8695063591003418
0.7716726064682007,0.5140504240989685,92,68726,,
,,92,68727,0.4377651810646057,0.8707370758056641
0.7680920958518982,0.5190899968147278,93,69465,,
,,93,69466,0.4363851249217987,0.87003493309021
0.7681300640106201,0.522876501083374,94,70204,,
,,94,70205,0.43448856472969055,0.8706014752388
0.7720521688461304,0.5111899375915527,95,70943,,
,,95,70944,0.4327582120895386,0.8722630143165588
0.773633599281311,0.5098910331726074,96,71682,,
,,96,71683,0.43053504824638367,0.8734434247016907
0.7700278759002686,0.5154209733009338,97,72421,,
,,97,72422,0.42837271094322205,0.8755322098731995
0.7711032629013062,0.5130738615989685,98,73160,,
,,98,73161,0.4269986152648926,0.8759463429450989
0.7700911164283752,0.5093290209770203,99,73899,,
,,99,73900,0.42421895265579224,0.8779214024543762
0.7734691500663757,0.5139289498329163,100,74638,,
,,100,74639,0.4235219955444336,0.8779979348182678
0.7738866806030273,0.5072756409645081,101,75377,,
,,101,75378,0.4198042154312134,0.8790084719657898
0.7727479934692383,0.5160874128341675,102,76116,,
,,102,76117,0.41782405972480774,0.8814523816108704
0.7738866806030273,0.5114702582359314,103,76855,,
,,103,76856,0.41536420583724976,0.8831949234008789
0.7730643153190613,0.5086014866828918,104,77594,,
,,104,77595,0.41581398248672485,0.8833596706390381
0.7735071182250977,0.5082944631576538,105,78333,,
,,105,78334,0.4121692478656769,0.8840997219085693
0.7771761417388916,0.5072920918464661,106,79072,,
,,106,79073,0.41121333837509155,0.8851904273033142
0.773949921131134,0.5039112567901611,107,79811,,
,,107,79812,0.41039618849754333,0.8844292759895325
0.775468111038208,0.5078160762786865,108,80550,,
,,108,80551,0.40476229786872864,0.8888992667198181
0.7783780694007874,0.5054804682731628,109,81289,,
,,109,81290,0.4054565727710724,0.88651442527771
0.7766700387001038,0.5036157965660095,110,82028,,
,,110,82029,0.40345245599746704,0.889571487903595
0.7761639952659607,0.5019501447677612,111,82767,,
,,111,82768,0.40064722299575806,0.8912417888641357
0.7788208723068237,0.4992031753063202,112,83506,,
,,112,83507,0.3984738290309906,0.8920838832855225
0.7796685099601746,0.5014967918395996,113,84245,,
,,113,84246,0.39407631754875183,0.8939692974090576
0.7792636752128601,0.4958851933479309,114,84984,,
,,114,84985,0.39456963539123535,0.8954916000366211
0.7790106534957886,0.5008106231689453,115,85723,,
,,115,85724,0.391081303358078,0.8955039978027344
0.7793902158737183,0.49404260516166687,116,86462,,
,,116,86463,0.38846996426582336,0.8972676992416382
0.7779985070228577,0.5020207762718201,117,87201,,
,,117,87202,0.38783079385757446,0.8954325914382935
0.7785045504570007,0.4957371652126312,118,87940,,
,,118,87941,0.3856249451637268,0.8982701897621155
0.7818573117256165,0.4936225712299347,119,88679,,
,,119,88680,0.3826296925544739,0.8987600803375244
0.7811614274978638,0.49325284361839294,120,89418,,
,,120,89419,0.3820630609989166,0.8993565440177917
0.780592143535614,0.4921126365661621,121,90157,,
,,121,90158,0.3772239685058594,0.9013695120811462
0.782932698726654,0.4911581873893738,122,90896,,
,,122,90897,0.3760676980018616,0.9036573767662048
0.7820470929145813,0.4894019067287445,123,91635,,
,,123,91636,0.3727266490459442,0.9044899940490723
0.7814145088195801,0.4907536804676056,124,92374,,
,,124,92375,0.37248679995536804,0.9041014313697815
0.782426655292511,0.492439866065979,125,93113,,
,,125,93114,0.36869385838508606,0.9065284729003906
0.7772393822669983,0.4970572292804718,126,93852,,
,,126,93853,0.3676879405975342,0.9063301682472229
0.788752555847168,0.4807358980178833,127,94591,,
,,127,94592,0.3652929961681366,0.9060677289962769
0.7853997945785522,0.48393136262893677,128,95330,,
,,128,95331,0.3620453476905823,0.9099500775337219
0.7865384817123413,0.4855421781539917,129,96069,,
,,129,96070,0.3602019250392914,0.9099034070968628
0.7843876481056213,0.48224663734436035,130,96808,,
,,130,96809,0.3600917160511017,0.9095775485038757
0.7890688180923462,0.4822492301464081,131,97547,,
,,131,97548,0.35395461320877075,0.9122671484947205
0.784767210483551,0.4860718846321106,132,98286,,
,,132,98287,0.35365572571754456,0.9120258092880249
0.7865384817123413,0.4840502142906189,133,99025,,
,,133,99026,0.35164037346839905,0.9125208258628845
0.7876771688461304,0.47770559787750244,134,99764,,
,,134,99765,0.3480275869369507,0.9147029519081116
0.7893218994140625,0.48013272881507874,135,100503,,
,,135,100504,0.3458307087421417,0.9161618947982788
0.7867282629013062,0.4834234416484833,136,101242,,
,,136,101243,0.34408602118492126,0.915992021560669
0.7879301905632019,0.4785325229167938,137,101981,,
,,137,101982,0.3414374887943268,0.9171680808067322
0.7898279428482056,0.47819775342941284,138,102720,,
,,138,102721,0.3392833173274994,0.9182973504066467
0.7904605269432068,0.4745159149169922,139,103459,,
,,139,103460,0.33659014105796814,0.919946551322937
0.7903340458869934,0.4759853482246399,140,104198,,
,,140,104199,0.3332882523536682,0.9220900535583496
0.7926746010780334,0.47352302074432373,141,104937,,
,,141,104938,0.3310566246509552,0.9224793910980225
0.7902075052261353,0.4803939163684845,142,105676,,
,,142,105677,0.3302663564682007,0.9234097003936768
0.789258599281311,0.4822777211666107,143,106415,,
,,143,106416,0.32732802629470825,0.9244712591171265
0.7934337258338928,0.47327110171318054,144,107154,,
,,144,107155,0.324349969625473,0.9238325357437134
0.7921685576438904,0.47361764311790466,145,107893,,
,,145,107894,0.3207959830760956,0.9259468913078308
0.7933704853057861,0.46916282176971436,146,108632,,
,,146,108633,0.3208392858505249,0.9262005686759949
0.7949519157409668,0.4697776734828949,147,109371,,
,,147,109372,0.31775280833244324,0.9268181324005127
0.795394778251648,0.46859559416770935,148,110110,,
,,148,110111,0.315168559551239,0.9285599589347839
0.7957110404968262,0.466229110956192,149,110849,,
,,149,110850,0.31314578652381897,0.9285264015197754
0.7949519157409668,0.4681794345378876,150,111588,,
,,150,111589,0.3096674382686615,0.9298416972160339
0.7975455522537231,0.4647616147994995,151,112327,,
,,151,112328,0.3096332550048828,0.9295792579650879
0.795900821685791,0.46830353140830994,152,113066,,
,,152,113067,0.3061078190803528,0.9307377338409424
0.7990005016326904,0.46120166778564453,153,113805,,
,,153,113806,0.3034450113773346,0.9331021904945374
0.7956477999687195,0.4716888666152954,154,114544,,
,,154,114545,0.30206385254859924,0.9336263537406921
0.7962803840637207,0.46690666675567627,155,115283,,
,,155,115284,0.298826664686203,0.9343452453613281
0.7997596263885498,0.459905743598938,156,116022,,
,,156,116023,0.29799574613571167,0.9342774152755737
0.7986842393875122,0.4614734649658203,157,116761,,
,,157,116762,0.29533296823501587,0.9354235529899597
0.8010880947113037,0.4586353003978729,158,117500,,
,,158,117501,0.29359307885169983,0.9358675479888916
0.7973557710647583,0.4620586633682251,159,118239,,
,,159,118240,0.2907571494579315,0.9373687505722046
0.7940030694007874,0.4690873920917511,160,118978,,
,,160,118979,0.2898276150226593,0.9366754293441772
0.7992535829544067,0.45901575684547424,161,119717,,
,,161,119718,0.28706037998199463,0.9372841715812683
0.7948886752128601,0.46624574065208435,162,120456,,
,,162,120457,0.28419554233551025,0.9389166235923767
0.7993168234825134,0.45565465092658997,163,121195,,
,,163,121196,0.2816092073917389,0.9406503438949585
0.800392210483551,0.4538232386112213,164,121934,,
,,164,121935,0.2803017795085907,0.9408406615257263
0.8005187511444092,0.45244958996772766,165,122673,,
,,165,122674,0.2784498929977417,0.9410134553909302
0.7993168234825134,0.4533098638057709,166,123412,,
,,166,123413,0.27632957696914673,0.9416688680648804
0.7998228669166565,0.4559040665626526,167,124151,,
,,167,124152,0.275330126285553,0.9416732788085938
0.7989372611045837,0.4554870128631592,168,124890,,
,,168,124891,0.2721719741821289,0.9436607956886292
0.8008350133895874,0.4544200003147125,169,125629,,
,,169,125630,0.2708341181278229,0.9417243003845215
0.7989372611045837,0.4583505392074585,170,126368,,
,,170,126369,0.26982295513153076,0.9418001770973206
0.8009615540504456,0.45222002267837524,171,127107,,
,,171,127108,0.2675323784351349,0.9443460702896118
0.8027328252792358,0.449605792760849,172,127846,,
,,172,127847,0.26593253016471863,0.9449803829193115
0.8015941381454468,0.4494778513908386,173,128585,,
,,173,128586,0.26485222578048706,0.9445443749427795
0.8007717728614807,0.45572641491889954,174,129324,,
,,174,129325,0.26285260915756226,0.9444729089736938
0.7996963858604431,0.456387996673584,175,130063,,
,,175,130064,0.2617816925048828,0.9453353881835938
0.799569845199585,0.453708678483963,176,130802,,
,,176,130803,0.2597576379776001,0.9457626938819885
0.8008983135223389,0.4515230059623718,177,131541,,
,,177,131542,0.25953635573387146,0.9452508091926575
0.7999494075775146,0.45402792096138,178,132280,,
,,178,132281,0.25857818126678467,0.9463546872138977
0.8001391887664795,0.4540855884552002,179,133019,,
,,179,133020,0.25649622082710266,0.9468621611595154
0.8008983135223389,0.4500903785228729,180,133758,,
,,180,133759,0.2555752396583557,0.9463291764259338
0.8005187511444092,0.4499243199825287,181,134497,,
,,181,134498,0.25379812717437744,0.9489976167678833
0.800708532333374,0.44990429282188416,182,135236,,
,,182,135237,0.25315406918525696,0.9476699829101562
0.8000126481056213,0.4519064724445343,183,135975,,
,,183,135976,0.25269073247909546,0.9479448795318604
0.7995066046714783,0.4541493356227875,184,136714,,
,,184,136715,0.25076115131378174,0.9479994773864746
0.8008983135223389,0.4508295953273773,185,137453,,
,,185,137454,0.250352680683136,0.9482320547103882
0.800708532333374,0.450421541929245,186,138192,,
,,186,138193,0.2503429651260376,0.9495217800140381
0.8017206788063049,0.44980135560035706,187,138931,,
,,187,138932,0.2498314529657364,0.9486294984817505
0.8010880947113037,0.4504406452178955,188,139670,,
,,188,139671,0.24795033037662506,0.9510653018951416
0.799569845199585,0.4518379867076874,189,140409,,
,,189,140410,0.24653753638267517,0.9508538246154785
0.8005187511444092,0.4507189989089966,190,141148,,
,,190,141149,0.24700917303562164,0.9496151804924011
0.8012778759002686,0.4495011866092682,191,141887,,
,,191,141888,0.24776330590248108,0.9497668147087097
0.8008983135223389,0.45000597834587097,192,142626,,
,,192,142627,0.2476666271686554,0.9490143656730652
0.800708532333374,0.4502120018005371,193,143365,,
,,193,143366,0.24814867973327637,0.9501393437385559
